siret,siren,nic
94882198800011,948821988,00011
48276116000605,482761160,00605
48276116000589,482761160,00589
48276116000563,482761160,00563
48276116000597,482761160,00597
48276116000571,482761160,00571
48276116000407,482761160,00407
48276116000316,482761160,00316
48276116000423,482761160,00423
48276116000449,482761160,00449
48276116000431,482761160,00431
48276116000159,482761160,00159
48276116000456,482761160,00456
48276116000308,482761160,00308
48276116000514,482761160,00514
48276116000258,482761160,00258
48276116000506,482761160,00506
48276116000357,482761160,00357
85177504900022,851775049,00022
48276116000472,482761160,00472
48276116000498,482761160,00498
48276116000480,482761160,00480
92239348300016,922393483,00016
48276116000522,482761160,00522
48276116000464,482761160,00464
85151869600022,851518696,00022
84965773900033,849657739,00033
88009237400029,880092374,00029
81335269700011,813352697,00011
48037657300030,480376573,00030
84965773900025,849657739,00025
80537795900038,805377959,00038
95162735500013,951627355,00013
84080700200026,840807002,00026
90266025700012,902660257,00012
81169236700014,811692367,00014
98108811500010,981088115,00010
83786652400023,837866524,00023
51310649200046,513106492,00046
89925529300024,899255293,00024
80875526800048,808755268,00048
83906938200019,839069382,00019
49938982300026,499389823,00026
51144760900013,511447609,00013
53469054000016,534690540,00016
51837240400047,518372404,00047
80356664500013,803566645,00013
90317028000015,903170280,00015
75107805600049,751078056,00049
83392595100026,833925951,00026
88945173800013,889451738,00013
52433440600047,524334406,00047
50842429800042,508424298,00042
80255611800031,802556118,00031
82290047800014,822900478,00014
82281628600014,822816286,00014
78860179700087,788601797,00087
13002793100323,130027931,00323
13002374000223,130023740,00223
93539947700014,935399477,00014
92180033000026,921800330,00026
87850686400049,878506864,00049
79921162800026,799211628,00026
97883678100010,978836781,00010
97899356600014,978993566,00014
90858918700057,908589187,00057
89928936700034,899289367,00034
85236263100024,852362631,00024
90908717300011,909087173,00011
84399090400032,843990904,00032
98350538900012,983505389,00012
89092070500013,890920705,00013
51136363200064,511363632,00064
90292296200029,902922962,00029
91756640800014,917566408,00014
91165567800017,911655678,00017
88078011900033,880780119,00033
91900571000018,919005710,00018
97968458600014,979684586,00014
82524711700021,825247117,00021
91171635500019,911716355,00019
88506600100029,885066001,00029
88327186800019,883271868,00019
88189978500029,881899785,00029
90474327500011,904743275,00011
92154479700019,921544797,00019
83950028700033,839500287,00033
82516537600013,825165376,00013
89890854600010,898908546,00010
93033360400013,930333604,00013
89992956600037,899929566,00037
90858918700032,908589187,00032
53338783300049,533387833,00049
40150128300063,401501283,00063
93041173100019,930411731,00019
88400754300025,884007543,00025
93942323200015,939423232,00015
84860044100028,848600441,00028
84523503500035,845235035,00035
94930949600014,949309496,00014
92185896500020,921858965,00020
80436459400049,804364594,00049
95109663500010,951096635,00010
84065902300013,840659023,00013
88943026000014,889430260,00014
90962260700010,909622607,00010
53129598800020,531295988,00020
88291388200016,882913882,00016
88464300800037,884643008,00037
83286961400020,832869614,00020
83995502800023,839955028,00023
83925875300038,839258753,00038
75286477700038,752864777,00038
40490902000053,404909020,00053
97810777900016,978107779,00016
83099925600027,830999256,00027
95369060900011,953690609,00011
92399419800011,923994198,00011
88967043600019,889670436,00019
84264183900035,842641839,00035
89253912300018,892539123,00018
82301398200041,823013982,00041
98080359700015,980803597,00015
85321060700026,853210607,00026
84230508800036,842305088,00036
91974970500019,919749705,00019
50402496900033,504024969,00033
83813754500029,838137545,00029
91424378700027,914243787,00027
94954963800011,949549638,00011
84758122000021,847581220,00021
91316460400013,913164604,00013
82216803500027,822168035,00027
44065952200054,440659522,00054
83779852900033,837798529,00033
90846549500012,908465495,00012
91323642800011,913236428,00011
91321618000012,913216180,00012
83428321000039,834283210,00039
89010183500035,890101835,00035
85217295600017,852172956,00017
82406754000057,824067540,00057
85265196700014,852651967,00014
79527691400012,795276914,00012
79896094400030,798960944,00030
90757387700012,907573877,00012
89196069200020,891960692,00020
50412693900041,504126939,00041
91302227300019,913022273,00019
89201730200019,892017302,00019
88053575200013,880535752,00013
88953464000012,889534640,00012
82153039100027,821530391,00027
87866064600034,878660646,00034
52292925600041,522929256,00041
52955255600027,529552556,00027
52431208900054,524312089,00054
93135573900018,931355739,00018
84312893500031,843128935,00031
45162654300024,451626543,00024
81305854200032,813058542,00032
49876139400028,498761394,00028
44311739500048,443117395,00048
79217173800026,792171738,00026
41827102900047,418271029,00047
89412588900028,894125889,00028
51075605900034,510756059,00034
50837932800059,508379328,00059
40847211600115,408472116,00115
40847211600024,408472116,00024
40847211600073,408472116,00073
40847211600040,408472116,00040
40847211600164,408472116,00164
94840641800012,948406418,00012
75371500200022,753715002,00022
81779652700064,817796527,00064
93135573900026,931355739,00026
83489975900023,834899759,00023
81162203400023,811622034,00023
79930772300020,799307723,00020
43795557800046,437955578,00046
98432314700012,984323147,00012
52835362600054,528353626,00054
52209846600025,522098466,00025
50096571000022,500965710,00022
49984646700045,499846467,00045
80042605800031,800426058,00031
91396518200029,913965182,00029
90487357700020,904873577,00020
80352569000035,803525690,00035
89096961100023,890969611,00023
82193295100055,821932951,00055
33336264800060,333362648,00060
79812131500047,798121315,00047
49519289000012,495192890,00012
83017162500031,830171625,00031
48461801200062,484618012,00062
88324904700019,883249047,00019
90518835500036,905188355,00036
89451637600023,894516376,00023
40847211600149,408472116,00149
93365056600013,933650566,00013
89135818600015,891358186,00015
82419421100036,824194211,00036
90393374500015,903933745,00015
78093611800030,780936118,00030
94904893800029,949048938,00029
90200276500011,902002765,00011
94856879500017,948568795,00017
94808296100012,948082961,00012
79468036300023,794680363,00023
95299641100015,952996411,00015
97852263900019,978522639,00019
88539913900025,885399139,00025
90490980100022,904909801,00022
94975691000012,949756910,00012
85206299100017,852062991,00017
53424414000032,534244140,00032
90266867200014,902668672,00014
92193319800019,921933198,00019
92042647500017,920426475,00017
44286362700026,442863627,00026
84919288500028,849192885,00028
90448211400017,904482114,00017
94888153700013,948881537,00013
91406962000013,914069620,00013
91766872500018,917668725,00018
94807377000018,948073770,00018
81302304100029,813023041,00029
97960239800013,979602398,00013
90888199800029,908881998,00029
91392060900033,913920609,00033
91284621900018,912846219,00018
89891197900018,898911979,00018
94799251700013,947992517,00013
92059199700019,920591997,00019
83316423900034,833164239,00034
89112771400014,891127714,00014
91797081600018,917970816,00018
97785830700019,977858307,00019
85243935500029,852439355,00029
92110537500015,921105375,00015
91537040700016,915370407,00016
79475197400021,794751974,00021
94893179500017,948931795,00017
95313642100013,953136421,00013
90205132500014,902051325,00014
90858917900013,908589179,00013
84805284100014,848052841,00014
95108047200016,951080472,00016
82483918700039,824839187,00039
89172221700025,891722217,00025
92109160900013,921091609,00013
51974084900012,519740849,00012
94925073200011,949250732,00011
90746640300017,907466403,00017
95200507200022,952005072,00022
81877523100066,818775231,00066
91307961200028,913079612,00028
87909863000020,879098630,00020
97886885900015,978868859,00015
84020980300021,840209803,00021
89784226600016,897842266,00016
91469086200018,914690862,00018
92169557300011,921695573,00011
98349533400010,983495334,00010
42067857500028,420678575,00028
81260345400024,812603454,00024
91370415100012,913704151,00012
91337414600011,913374146,00011
91755233300010,917552333,00010
38329559900047,383295599,00047
94873857000019,948738570,00019
90289342900024,902893429,00024
43797847100039,437978471,00039
92130186700013,921301867,00013
91147240500024,911472405,00024
89923158300019,899231583,00019
88051672900022,880516729,00022
90351443800014,903514438,00014
91258662500010,912586625,00010
92030155300011,920301553,00011
90301321700026,903013217,00026
35233596200044,352335962,00044
84978362600013,849783626,00013
91297725300018,912977253,00018
77564661500176,775646615,00176
91227035200020,912270352,00020
94939821800014,949398218,00014
50040101300023,500401013,00023
92000699600010,920006996,00010
94899327400018,948993274,00018
89173800700014,891738007,00014
91148285900012,911482859,00012
85227823300014,852278233,00014
91858715500014,918587155,00014
43310653100034,433106531,00034
90869460700015,908694607,00015
87797894000022,877978940,00022
90211405700034,902114057,00034
91032320300018,910323203,00018
88787214100015,887872141,00015
49457611900064,494576119,00064
90889086600019,908890866,00019
82053997100029,820539971,00029
89480705600011,894807056,00011
95083659300018,950836593,00018
91356393800012,913563938,00012
83223114600024,832231146,00024
91434068200022,914340682,00022
92137242100013,921372421,00013
91381782100014,913817821,00014
90956105200012,909561052,00012
91962478300016,919624783,00016
91765613400017,917656134,00017
90069291400014,900692914,00014
91262161200015,912621612,00015
84344995000024,843449950,00024
85109975400042,851099754,00042
91024116500018,910241165,00018
90992810300011,909928103,00011
91466170700028,914661707,00028
91832579600012,918325796,00012
32866815700014,328668157,00014
90496732000014,904967320,00014
89466178400013,894661784,00013
91127656600013,911276566,00013
88749882200014,887498822,00014
95276382900019,952763829,00019
48961521100013,489615211,00013
95311139000019,953111390,00019
93401856500010,934018565,00010
94834589700029,948345897,00029
97799584400015,977995844,00015
88387759900018,883877599,00018
83823724600049,838237246,00049
53234719200017,532347192,00017
93377002600013,933770026,00013
44357388600027,443573886,00027
88177088700027,881770887,00027
83402926600014,834029266,00014
52318077600032,523180776,00032
81016714800032,810167148,00032
85110383800039,851103838,00039
91420389800020,914203898,00020
82233864600018,822338646,00018
87893003100017,878930031,00017
92482340400018,924823404,00018
89439889000018,894398890,00018
98130819000017,981308190,00017
95192674000014,951926740,00014
92911182100013,929111821,00013
89186517200011,891865172,00011
91540104600015,915401046,00015
91764293600012,917642936,00012
51036685900039,510366859,00039
89222408000028,892224080,00028
90196667100017,901966671,00017
88863441700040,888634417,00040
52759027700044,527590277,00044
78370701100020,783707011,00020
84902248800027,849022488,00027
44142881000044,441428810,00044
98512069000013,985120690,00013
94858101200010,948581012,00010
52265980400085,522659804,00085
95397693300010,953976933,00010
90327991700012,903279917,00012
85182089400026,851820894,00026
84371512900030,843715129,00030
50139023100030,501390231,00030
50971185900025,509711859,00025
98516454000017,985164540,00017
53059740000015,530597400,00015
93432635600011,934326356,00011
88109700000015,881097000,00015
